id,name,theme,base_color,secondary_color,accent_style,neutral_tone,description,is_sunburst_exclusive,product_sku,created_at
c_csv_85_5855,Sunburst 015-2 Soft Dreams,Ocean Marine & Sky Coasts,#CCD5E8,#E2E7F2,#848A96,#F7F8FB,Professional coordinating Sunburst color palette featuring 015-2 Soft Dreams. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-6225-129,2026-06-10T18:33:15.855Z
c_csv_86_5855,Sunburst 015-3 Princess Belle,Ocean Marine & Sky Coasts,#B8C5E5,#D7DFF0,#778094,#F4F6FB,Professional coordinating Sunburst color palette featuring 015-3 Princess Belle. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8211-130,2026-06-10T18:33:15.855Z
c_csv_87_5855,Sunburst 015-4 Phlox Blue,Ocean Marine & Sky Coasts,#9EB0DA,#C9D3EA,#66728D,#F0F3F9,Professional coordinating Sunburst color palette featuring 015-4 Phlox Blue. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8215-131,2026-06-10T18:33:15.855Z
c_csv_88_5855,Sunburst 015-5 Blue Bomber,Ocean Marine & Sky Coasts,#6980B9,#ACB9D8,#445378,#E8EBF4,Professional coordinating Sunburst color palette featuring 015-5 Blue Bomber. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8231-132,2026-06-10T18:33:15.855Z
c_csv_89_5855,Sunburst 015-6 Groovy Blue,Ocean Marine & Sky Coasts,#474C7B,#999CB6,#2E314F,#E3E4EB,Professional coordinating Sunburst color palette featuring 015-6 Groovy Blue. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8235-133,2026-06-10T18:33:15.855Z
c_csv_90_5855,Sunburst 016-1 Blush of Dawn,Ocean Marine & Sky Coasts,#E6E7E8,#F1F1F2,#959696,#FBFBFB,Professional coordinating Sunburst color palette featuring 016-1 Blush of Dawn. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900C-134,2026-06-10T18:33:15.855Z
c_csv_91_5855,Sunburst 016-2 Miss Belle,Ocean Marine & Sky Coasts,#D1D7E2,#E5E9EF,#878B92,#F8F9FA,Professional coordinating Sunburst color palette featuring 016-2 Miss Belle. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900W-135,2026-06-10T18:33:15.855Z
c_csv_92_5855,Sunburst 016-3 Moonlight Orchid,Ocean Marine & Sky Coasts,#9EA9C5,#C9CFDF,#666D80,#F0F2F6,Professional coordinating Sunburst color palette featuring 016-3 Moonlight Orchid. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900C-136,2026-06-10T18:33:15.855Z
c_csv_93_5855,Sunburst 016-4 Painted Pansy,Ocean Marine & Sky Coasts,#8797B4,#BDC5D5,#576275,#EDEFF3,Professional coordinating Sunburst color palette featuring 016-4 Painted Pansy. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900W-137,2026-06-10T18:33:15.855Z
c_csv_94_5855,Sunburst 016-5 Parisan Purple,Ocean Marine & Sky Coasts,#647291,#A9B1C2,#414A5E,#E7E9EE,Professional coordinating Sunburst color palette featuring 016-5 Parisan Purple. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ADDC-139,2026-06-10T18:33:15.855Z
c_csv_95_5855,Sunburst 016-6 Night Beacon,Ocean Marine & Sky Coasts,#43505F,#979EA7,#2B343D,#E2E4E7,Professional coordinating Sunburst color palette featuring 016-6 Night Beacon. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ADDC-140,2026-06-10T18:33:15.855Z
c_csv_96_5855,Sunburst 017-1 Blue Cascade,Ocean Marine & Sky Coasts,#E2E5E4,#EFF0F0,#929494,#FAFBFA,Professional coordinating Sunburst color palette featuring 017-1 Blue Cascade. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-CAME-143,2026-06-10T18:33:15.855Z
c_csv_97_5855,Sunburst 017-2 Blue Twilight,Ocean Marine & Sky Coasts,#D5DBDF,#E7EBED,#8A8E90,#F8F9FA,Professional coordinating Sunburst color palette featuring 017-2 Blue Twilight. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-CAME-144,2026-06-10T18:33:15.855Z
c_csv_98_5855,Sunburst 017-3 Blue Bottle,Ocean Marine & Sky Coasts,#C2C9D3,#DDE1E6,#7E8289,#F5F6F8,Professional coordinating Sunburst color palette featuring 017-3 Blue Bottle. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-FILL-160,2026-06-10T18:33:15.855Z
c_csv_99_5855,Sunburst 017-4 Moonlit Blue,Ocean Marine & Sky Coasts,#9CA8B8,#C8CFD7,#656D77,#F0F1F4,Professional coordinating Sunburst color palette featuring 017-4 Moonlit Blue. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-FILL-161,2026-06-10T18:33:15.855Z
c_csv_100_5855,Sunburst 017-5 Midsummer's Night,Ocean Marine & Sky Coasts,#7F8DA0,#B8C0CA,#525B68,#EBEDF0,Professional coordinating Sunburst color palette featuring 017-5 Midsummer's Night. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-GALL-164,2026-06-10T18:33:15.855Z
c_csv_101_5855,Sunburst 017-6 River Noire,Ocean Marine & Sky Coasts,#474C56,#999CA2,#2E3137,#E3E4E5,Professional coordinating Sunburst color palette featuring 017-6 River Noire. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-META-166,2026-06-10T18:33:15.855Z
c_csv_102_5855,Sunburst 018-1 Pale Moon,Ocean Marine & Sky Coasts,#EBEEEB,#F4F5F4,#989A98,#FCFCFC,Professional coordinating Sunburst color palette featuring 018-1 Pale Moon. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-META-167,2026-06-10T18:33:15.855Z
c_csv_103_5855,Sunburst 018-2 Peek-a-blue,Ocean Marine & Sky Coasts,#D5DEE8,#E7ECF2,#8A9096,#F8FAFB,Professional coordinating Sunburst color palette featuring 018-2 Peek-a-blue. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXM-168,2026-06-10T18:33:15.855Z
c_csv_104_5855,Sunburst 018-3 Lake Sylvan,Ocean Marine & Sky Coasts,#B2C4DD,#D4DEEC,#737F8F,#F3F6F9,Professional coordinating Sunburst color palette featuring 018-3 Lake Sylvan. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXM-169,2026-06-10T18:33:15.855Z
c_csv_105_5855,Sunburst 018-4 Mike's Eyes,Ocean Marine & Sky Coasts,#9AB2D2,#C7D4E6,#647388,#EFF3F8,Professional coordinating Sunburst color palette featuring 018-4 Mike's Eyes. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXN-170,2026-06-10T18:33:15.855Z
c_csv_106_5855,Sunburst 018-5 Neptune's Home,Ocean Marine & Sky Coasts,#7E98C0,#B8C6DC,#51627C,#EBEFF5,Professional coordinating Sunburst color palette featuring 018-5 Neptune's Home. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-NEWZ-171,2026-06-10T18:33:15.855Z
c_csv_107_5855,Sunburst 018-6 Midnight Hour,Ocean Marine & Sky Coasts,#364469,#9098AC,#232C44,#E0E2E8,Professional coordinating Sunburst color palette featuring 018-6 Midnight Hour. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-NEWZ-172,2026-06-10T18:33:15.855Z
c_csv_108_5855,Sunburst 019-1 Belize Breeze,Ocean Marine & Sky Coasts,#EBEEEA,#F4F5F3,#989A98,#FCFCFB,Professional coordinating Sunburst color palette featuring 019-1 Belize Breeze. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-OSPH-173,2026-06-10T18:33:15.855Z
c_csv_109_5855,Sunburst 019-2 Blue Luster,Ocean Marine & Sky Coasts,#DCE7EB,#EBF1F4,#8F9698,#F9FBFC,Professional coordinating Sunburst color palette featuring 019-2 Blue Luster. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PAIN-177,2026-06-10T18:33:15.855Z
c_csv_110_5855,Sunburst 019-3 Blue Streak,Ocean Marine & Sky Coasts,#C5DAEA,#DFEAF3,#808D98,#F6F9FB,Professional coordinating Sunburst color palette featuring 019-3 Blue Streak. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PAIN-178,2026-06-10T18:33:15.855Z
c_csv_111_5855,Sunburst 019-4 New Day Sky,Ocean Marine & Sky Coasts,#A7C5E4,#CEDFF0,#6C8094,#F1F6FA,Professional coordinating Sunburst color palette featuring 019-4 New Day Sky. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PLAS-180,2026-06-10T18:33:15.855Z
c_csv_112_5855,Sunburst 019-5 Newport,Ocean Marine & Sky Coasts,#719BCD,#B0C8E3,#496485,#E9F0F7,Professional coordinating Sunburst color palette featuring 019-5 Newport. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-RED-188,2026-06-10T18:33:15.855Z
c_csv_113_5856,Sunburst 019-6 Blue Laser,Ocean Marine & Sky Coasts,#3E4D7E,#949DB8,#283251,#E2E4EB,Professional coordinating Sunburst color palette featuring 019-6 Blue Laser. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TEST-199,2026-06-10T18:33:15.856Z
c_csv_114_5856,Sunburst 020-1 Tomorrow's Promise,Ocean Marine & Sky Coasts,#DAE4EB,#EAF0F4,#8D9498,#F9FAFC,Professional coordinating Sunburst color palette featuring 020-1 Tomorrow's Promise. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-THIN-201,2026-06-10T18:33:15.856Z
c_csv_115_5856,Sunburst 020-2 Blues in the Breeze,Ocean Marine & Sky Coasts,#CFDDEC,#E4ECF4,#868F99,#F7F9FC,Professional coordinating Sunburst color palette featuring 020-2 Blues in the Breeze. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TOUC-202,2026-06-10T18:33:15.856Z
c_csv_116_5856,Sunburst 020-3 Bonbon Blue,Ocean Marine & Sky Coasts,#B8CDE7,#D7E3F1,#778596,#F4F7FB,Professional coordinating Sunburst color palette featuring 020-3 Bonbon Blue. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TRAF-203,2026-06-10T18:33:15.856Z
c_csv_117_5856,Sunburst 020-4 Cool Dude,Ocean Marine & Sky Coasts,#95B1DB,#C4D4EB,#60738E,#EFF3F9,Professional coordinating Sunburst color palette featuring 020-4 Cool Dude. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TRAF-205,2026-06-10T18:33:15.856Z
c_csv_118_5856,Sunburst 020-5 Blue Topaz,Ocean Marine & Sky Coasts,#799ACC,#B5C7E2,#4E6484,#EAEFF7,Professional coordinating Sunburst color palette featuring 020-5 Blue Topaz. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TROP-206,2026-06-10T18:33:15.856Z
c_csv_119_5856,Sunburst 020-6 North Atlantic Blue,Ocean Marine & Sky Coasts,#42548B,#97A0BF,#2A365A,#E2E5ED,Professional coordinating Sunburst color palette featuring 020-6 North Atlantic Blue. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TROP-207,2026-06-10T18:33:15.856Z
c_csv_120_5856,Sunburst 021-1 Belle of Blue,Ocean Marine & Sky Coasts,#C6D3DF,#DFE6ED,#808990,#F6F8FA,Professional coordinating Sunburst color palette featuring 021-1 Belle of Blue. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UB5G-208,2026-06-10T18:33:15.856Z
c_csv_121_5856,Sunburst 021-2 Berry Patch Blue,Ocean Marine & Sky Coasts,#A8BBD0,#CFD9E5,#6D7987,#F1F4F7,Professional coordinating Sunburst color palette featuring 021-2 Berry Patch Blue. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UBTA-209,2026-06-10T18:33:15.856Z
c_csv_122_5856,Sunburst 021-3 Bluestone Path,Ocean Marine & Sky Coasts,#8499B2,#BBC6D4,#556373,#ECEFF3,Professional coordinating Sunburst color palette featuring 021-3 Bluestone Path. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UBTA-210,2026-06-10T18:33:15.856Z
c_csv_123_5856,Sunburst 021-4 Blue Blazer,Ocean Marine & Sky Coasts,#7188A3,#B0BDCC,#495869,#E9EDF1,Professional coordinating Sunburst color palette featuring 021-4 Blue Blazer. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ZEAL-216,2026-06-10T18:33:15.856Z
c_csv_124_5856,Sunburst 021-5 Blue Ridge Mountain,Ocean Marine & Sky Coasts,#5D738F,#A5B2C1,#3C4A5C,#E6EAEE,Professional coordinating Sunburst color palette featuring 021-5 Blue Ridge Mountain. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-101,2026-06-10T18:33:15.856Z
c_csv_125_5856,Sunburst 021-6 Blue Beard,Ocean Marine & Sky Coasts,#455269,#989FAC,#2C3544,#E3E5E8,Professional coordinating Sunburst color palette featuring 021-6 Blue Beard. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-102,2026-06-10T18:33:15.856Z
c_csv_126_5856,Sunburst 022-1 Snow Queen,Ocean Marine & Sky Coasts,#E3E7E8,#EFF1F2,#939696,#FAFBFB,Professional coordinating Sunburst color palette featuring 022-1 Snow Queen. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-103,2026-06-10T18:33:15.856Z
c_csv_127_5856,Sunburst 022-2 Baby Boy,Ocean Marine & Sky Coasts,#C6D8E5,#DFE9F0,#808C94,#F6F9FB,Professional coordinating Sunburst color palette featuring 022-2 Baby Boy. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3001-105,2026-06-10T18:33:15.856Z
c_csv_128_5856,Sunburst 022-3 Bilboa Blue,Ocean Marine & Sky Coasts,#B1CBE1,#D4E2EE,#738392,#F3F7FA,Professional coordinating Sunburst color palette featuring 022-3 Bilboa Blue. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3211-106,2026-06-10T18:33:15.856Z
c_csv_129_5856,Sunburst 022-4 Birthday Boy Blue,Ocean Marine & Sky Coasts,#94B4D2,#C4D5E6,#607588,#EEF3F8,Professional coordinating Sunburst color palette featuring 022-4 Birthday Boy Blue. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3215-107,2026-06-10T18:33:15.856Z
c_csv_130_5856,Sunburst 022-5 Blue Bristol,Ocean Marine & Sky Coasts,#779EC4,#B4C9DE,#4D667F,#EAF0F6,Professional coordinating Sunburst color palette featuring 022-5 Blue Bristol. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3221-108,2026-06-10T18:33:15.856Z
c_csv_131_5856,Sunburst 022-6 Sapphire Gem,Ocean Marine & Sky Coasts,#2D5283,#8B9FBA,#1D3555,#DFE5EC,Professional coordinating Sunburst color palette featuring 022-6 Sapphire Gem. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3225-109,2026-06-10T18:33:15.856Z
c_csv_132_5856,Sunburst 023-1 Sailor's Hat,Ocean Marine & Sky Coasts,#E5E9E9,#F0F2F2,#949797,#FBFBFB,Professional coordinating Sunburst color palette featuring 023-1 Sailor's Hat. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3PCP-111,2026-06-10T18:33:15.856Z
c_csv_133_5856,Sunburst 023-2 Rain Dance,Ocean Marine & Sky Coasts,#DDE4E6,#ECF0F1,#8F9495,#F9FAFB,Professional coordinating Sunburst color palette featuring 023-2 Rain Dance. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400C-114,2026-06-10T18:33:15.856Z
c_csv_134_5856,Sunburst 023-3 Beauty Bay,Ocean Marine & Sky Coasts,#C1D3E0,#DCE6ED,#7D8991,#F5F8FA,Professional coordinating Sunburst color palette featuring 023-3 Beauty Bay. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400C-115,2026-06-10T18:33:15.856Z
c_csv_135_5856,Sunburst 023-4 Bedford Blue,Ocean Marine & Sky Coasts,#A3BCD1,#CCDAE5,#697A87,#F1F4F8,Professional coordinating Sunburst color palette featuring 023-4 Bedford Blue. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400W-116,2026-06-10T18:33:15.856Z
c_csv_136_5856,Sunburst 023-5 Sea Glass,Ocean Marine & Sky Coasts,#60819C,#A7B9C8,#3E5365,#E7ECF0,Professional coordinating Sunburst color palette featuring 023-5 Sea Glass. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400W-117,2026-06-10T18:33:15.856Z
c_csv_137_5856,Sunburst 023-6 Sky at Night,Ocean Marine & Sky Coasts,#445569,#98A1AC,#2C3744,#E2E5E8,Professional coordinating Sunburst color palette featuring 023-6 Sky at Night. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-421C-118,2026-06-10T18:33:15.856Z
c_csv_138_5856,Sunburst 024-1 Petals of light,Ocean Marine & Sky Coasts,#E4ECEB,#F0F4F4,#949998,#FAFCFC,Professional coordinating Sunburst color palette featuring 024-1 Petals of light. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-421C-119,2026-06-10T18:33:15.856Z
c_csv_139_5856,Sunburst 024-2 Pastel Party,Ocean Marine & Sky Coasts,#CADCE6,#E1EBF1,#838F95,#F7F9FB,Professional coordinating Sunburst color palette featuring 024-2 Pastel Party. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4221-120,2026-06-10T18:33:15.856Z
c_csv_140_5856,Sunburst 024-3 Open Sky,Ocean Marine & Sky Coasts,#B6CFDE,#D6E4EC,#768690,#F4F7FA,Professional coordinating Sunburst color palette featuring 024-3 Open Sky. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-422W-121,2026-06-10T18:33:15.856Z
c_csv_141_5856,Sunburst 024-4 Cascade Falls,Ocean Marine & Sky Coasts,#A0C2D7,#CADDE9,#687E8B,#F0F5F9,Professional coordinating Sunburst color palette featuring 024-4 Cascade Falls. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4231-122,2026-06-10T18:33:15.856Z
c_csv_142_5856,Sunburst 024-5 Soaking Spa,Ocean Marine & Sky Coasts,#6C96B3,#AEC5D5,#466174,#E8EFF3,Professional coordinating Sunburst color palette featuring 024-5 Soaking Spa. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-423W-123,2026-06-10T18:33:15.856Z
c_csv_143_5856,Sunburst 024-6 Sky High,Ocean Marine & Sky Coasts,#3D4C60,#949CA7,#27313E,#E1E4E7,Professional coordinating Sunburst color palette featuring 024-6 Sky High. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4231-124,2026-06-10T18:33:15.856Z
